0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-0.558796992481203,-0.75,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.9414035087719298,1.0,-1.0,-1.0,-1.0,1.0,-0.72,-1.0,-1.0
0.0,0.62406015037594,-0.6071428571428572,-0.33333333333333337,-1.0,-0.4285714285714286,0.7777777777777777,-0.08771929824561409,1.0,1.0,-0.9701492537313433,1.0,-1.0,-1.0,-1.0,-1.0
0.0,-0.7993984962406014,-0.8689285714285715,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.8421052631578947,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.9,-0.997,-1.0
-1.0,0.01263157894736855,-0.4285714285714286,-0.33333333333333337,-1.0,-0.4285714285714286,-1.0,-0.543859649122807,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-0.625,0.02200000000000002,-1.0
0.0,-0.32330827067669166,-0.6428571428571429,-0.33333333333333337,-1.0,-0.8571428571428572,-1.0,-0.8245614035087719,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-1.0,-0.99266,-1.0
0.0,-0.43097744360902246,-0.6071428571428572,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.6140350877192983,1.0,1.0,-0.6417910447761195,1.0,-1.0,-0.592,-0.98,-1.0
0.0,0.04751879699248107,-0.5357142857142858,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.5789473684210527,1.0,-1.0,-1.0,1.0,-1.0,-0.6499999999999999,-1.0,-1.0
0.0,-0.21293233082706764,-0.9614285714285714,0.33333333333333326,0.33333333333333326,-1.0,0.5555555555555554,-0.9649122807017544,1.0,1.0,-0.9104477611940298,-1.0,-1.0,-0.8,-0.98,-1.0
0.0,-0.4036090225563911,-0.8035714285714286,-0.33333333333333337,-1.0,0.2857142857142856,0.5555555555555554,-0.7017543859649122,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-0.796,-1.0,-1.0
-1.0,-0.847218045112782,-0.3214285714285715,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.8859649122807017,1.0,1.0,-0.8208955223880597,1.0,-1.0,-0.96,-0.988,-1.0
-1.0,-0.6039097744360902,-0.03571428571428581,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.6491228070175439,1.0,1.0,-0.9402985074626866,-1.0,-1.0,-1.0,-0.9,-1.0
-1.0,-0.4736842105263157,-0.7321428571428572,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.956140350877193,1.0,1.0,-0.7313432835820896,1.0,-1.0,-0.819,-1.0,-1.0
-1.0,0.2857142857142858,0.1428571428571428,-0.33333333333333337,-1.0,0.0,-0.5555555555555556,-1.0,1.0,1.0,-0.5522388059701493,-1.0,-1.0,-1.0,-0.99506,-1.0
0.0,-0.12030075187969924,-0.9792857142857143,0.33333333333333326,0.33333333333333326,-0.7142857142857143,-0.33333333333333337,-0.8771929824561404,1.0,1.0,-0.7611940298507462,-1.0,-1.0,-0.9,-0.9925,-1.0
0.0,-0.7419548872180451,-0.2142857142857143,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.8596491228070176,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.92,-0.99444,-1.0
0.0,-0.593984962406015,-0.8810714285714286,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.6431578947368422,1.0,1.0,-0.7313432835820896,-1.0,-1.0,-0.601,-0.98346,-1.0
0.0,-0.42616541353383464,-0.8214285714285714,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.8070175438596492,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-0.84,-0.95856,-1.0
0.0,-0.7142857142857142,-0.8928571428571429,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.8333333333333334,1.0,1.0,-0.9104477611940298,1.0,-1.0,-1.0,-0.98836,-1.0
-1.0,-0.20060150375939845,-0.4614285714285714,0.33333333333333326,0.33333333333333326,0.4285714285714284,-0.33333333333333337,-0.4385964912280702,1.0,1.0,-0.582089552238806,-1.0,-1.0,-1.0,-0.954,-1.0
-1.0,-0.49624060150375937,-0.5357142857142858,-0.33333333333333337,-1.0,-0.8571428571428572,-1.0,-0.7192982456140351,1.0,1.0,-0.791044776119403,1.0,-1.0,-1.0,-0.9387,-1.0
-1.0,0.17533834586466157,0.0714285714285714,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.6140350877192983,1.0,1.0,-0.582089552238806,-1.0,-1.0,-1.0,-0.956,-1.0
-1.0,-0.009924812030075225,-0.9671428571428572,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.9708771929824561,1.0,1.0,-0.6716417910447761,1.0,-1.0,-0.56,-0.99988,-1.0
-1.0,0.34075187969924814,-0.2857142857142858,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.7192982456140351,1.0,1.0,-0.582089552238806,-1.0,-1.0,-1.0,-0.96796,-1.0
0.0,-0.2908270676691729,-0.5357142857142858,-0.33333333333333337,-1.0,0.2857142857142856,-0.33333333333333337,-0.7017543859649122,1.0,1.0,-0.6417910447761195,1.0,-1.0,-0.907,-1.0,-1.0
0.0,-0.7193984962406015,-0.8214285714285714,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.923859649122807,1.0,1.0,-0.6716417910447761,1.0,-1.0,-0.94,-0.95632,-1.0
0.0,-0.4285714285714286,-0.8928571428571429,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.6140350877192983,1.0,1.0,-0.9104477611940298,1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-0.7618045112781954,-0.1785714285714286,0.33333333333333326,0.33333333333333326,0.0,-0.11111111111111116,-1.0,1.0,1.0,-0.6716417910447761,1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-0.556390977443609,-0.7828571428571429,0.33333333333333326,0.33333333333333326,0.857142857142857,-0.33333333333333337,-0.8217543859649123,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.9299999999999999,-1.0,-1.0
-1.0,0.6517293233082706,0.0714285714285714,-0.33333333333333337,-1.0,-0.4285714285714286,0.7777777777777777,-1.0,1.0,1.0,-0.582089552238806,-1.0,-1.0,-1.0,-0.93248,-1.0
0.0,-0.5714285714285714,-0.8571428571428572,-0.33333333333333337,-1.0,0.1428571428571428,-0.33333333333333337,-0.707719298245614,1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.819,-1.0,-1.0
0.0,-0.38857142857142857,-0.9942857142857143,0.33333333333333326,0.33333333333333326,0.2857142857142856,-1.0,-0.9971929824561403,1.0,1.0,-0.9701492537313433,1.0,-1.0,-0.72,-0.96,-1.0
0.0,-0.5813533834586465,-0.8571428571428572,-0.33333333333333337,-1.0,0.857142857142857,-0.33333333333333337,-0.9298245614035088,1.0,1.0,-0.8805970149253731,-1.0,-1.0,-0.86,-0.84912,-1.0
0.0,-0.09022556390977443,-0.8571428571428572,-0.33333333333333337,-1.0,0.2857142857142856,0.5555555555555554,-0.8771929824561404,1.0,1.0,-0.9402985074626866,1.0,-1.0,-1.0,-0.9997,-1.0
0.0,-0.6592481203007519,-0.8778571428571429,-0.33333333333333337,-1.0,0.857142857142857,0.5555555555555554,-0.8831578947368421,1.0,1.0,-0.9701492537313433,1.0,-1.0,-0.605,-0.9996,-1.0
0.0,-0.45112781954887216,-0.875,0.33333333333333326,0.33333333333333326,-0.4285714285714286,-0.33333333333333337,-0.9971929824561403,1.0,-1.0,-1.0,1.0,-1.0,-0.607,-1.0,-1.0
-1.0,0.4084210526315788,0.1785714285714286,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.22807017543859653,1.0,-1.0,-1.0,1.0,-1.0,-0.979,-0.78878,-1.0
-1.0,-0.18556390977443615,-0.2857142857142858,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.8771929824561404,1.0,-1.0,-1.0,-1.0,-1.0,-0.971,-0.98326,-1.0
0.0,-0.8321804511278196,-0.3214285714285715,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.9298245614035088,1.0,-1.0,-1.0,1.0,-1.0,-0.94,-0.992,-1.0
-1.0,-0.44120300751879704,-0.9614285714285714,-0.33333333333333337,-1.0,-0.7142857142857143,0.5555555555555554,-0.9971929824561403,1.0,-1.0,-1.0,-1.0,-1.0,-0.56,-0.7764599999999999,-1.0
0.0,-0.31067669172932333,-0.7678571428571429,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.368421052631579,1.0,-1.0,-1.0,1.0,-1.0,-0.898,-0.98722,-1.0
0.0,-0.2857142857142858,-0.9196428571428572,0.33333333333333326,0.33333333333333326,-0.5714285714285714,0.5555555555555554,-0.8947368421052632,-1.0,-1.0,-1.0,1.0,-1.0,-0.569,-1.0,-1.0
-1.0,-0.6592481203007519,-0.8185714285714286,0.33333333333333326,0.33333333333333326,-1.0,0.5555555555555554,-0.9824561403508771,1.0,-1.0,-1.0,1.0,-1.0,-0.63,-1.0,-1.0
0.0,-0.17052631578947364,-1.0,-0.33333333333333337,-1.0,-0.8571428571428572,-1.0,0.05263157894736836,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,0.2706766917293233,-0.1071428571428572,-0.33333333333333337,-1.0,0.1428571428571428,-0.33333333333333337,-0.4385964912280702,1.0,-1.0,-1.0,1.0,-1.0,-0.976,-0.95944,-1.0
-1.0,0.08511278195488714,-0.029642857142857082,-0.33333333333333337,-1.0,0.1428571428571428,-0.33333333333333337,-0.4035087719298246,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
0.0,-0.7317293233082706,-0.25,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.9063157894736842,1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,-1.0
0.0,-0.6015037593984962,-0.8928571428571429,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5555555555555554,-0.9736842105263158,1.0,-1.0,-1.0,1.0,-1.0,-0.74,-0.9787,-1.0
0.0,-0.6616541353383458,-0.1071428571428572,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.7894736842105263,1.0,-1.0,-1.0,1.0,1.0,-0.98,-1.0,-1.0
-1.0,-0.629172932330827,-0.3810714285714286,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9007017543859649,1.0,-1.0,-1.0,-1.0,-1.0,-0.84,-0.997,-1.0
-1.0,-0.8595488721804511,-0.3392857142857143,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.9150877192982456,1.0,1.0,-0.8805970149253731,-1.0,-1.0,-0.94,-0.9892,-1.0
0.0,-0.8069172932330826,-0.4164285714285715,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.8624561403508773,1.0,1.0,-0.582089552238806,-1.0,-1.0,-0.94,-0.99684,-1.0
0.0,0.020150375939849585,-0.9792857142857143,-0.33333333333333337,-1.0,-0.8571428571428572,-1.0,0.05263157894736836,1.0,1.0,-0.4029850746268657,-1.0,-1.0,-1.0,-0.7,-1.0
-1.0,-0.7744360902255638,-0.8332142857142857,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-0.9649122807017544,1.0,1.0,-0.8805970149253731,-1.0,1.0,-0.92,-1.0,-1.0
-1.0,-0.7918796992481202,-0.7857142857142857,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.988421052631579,1.0,1.0,-0.9104477611940298,-1.0,-1.0,-0.9,-0.99988,-1.0
-1.0,0.30315789473684207,0.3928571428571428,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.6140350877192983,1.0,1.0,-0.791044776119403,-1.0,-1.0,-1.0,-0.94,-1.0
-1.0,-0.7392481203007518,-0.5953571428571429,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.8185964912280702,1.0,1.0,-0.791044776119403,-1.0,-1.0,-0.871,-0.93486,-1.0
0.0,0.05263157894736836,-0.3928571428571429,-0.33333333333333337,-1.0,-0.8571428571428572,-0.33333333333333337,-0.1228070175438597,1.0,1.0,-0.7313432835820896,-1.0,-1.0,-0.819,-0.9669,-1.0
0.0,-0.21052631578947367,-0.5357142857142858,-0.33333333333333337,-1.0,-1.0,-1.0,-0.7543859649122807,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-1.0,-0.99,-1.0
0.0,-0.1930827067669174,-0.6428571428571429,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.6491228070175439,1.0,1.0,-0.791044776119403,-1.0,-1.0,-1.0,-0.9387,-1.0
-1.0,-0.5512781954887217,-0.9257142857142857,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.8245614035087719,1.0,1.0,-0.8507462686567164,1.0,-1.0,-0.7,-0.9714,-1.0
-1.0,-0.4186466165413534,-0.6696428571428572,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.8859649122807017,1.0,1.0,-0.9402985074626866,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,-0.77203007518797,-0.25,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.7894736842105263,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
0.0,-0.15037593984962405,-0.9853571428571428,-0.33333333333333337,-1.0,-0.1428571428571429,-0.33333333333333337,-0.6403508771929824,1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,-1.0
0.0,-0.1578947368421053,-0.9314285714285715,-0.33333333333333337,-1.0,0.857142857142857,0.5555555555555554,-0.8245614035087719,1.0,-1.0,-1.0,-1.0,-1.0,-0.49,-0.988,-1.0
0.0,-0.7317293233082706,-0.8867857142857143,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5555555555555554,-0.7835087719298246,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-0.92,-1.0,-1.0
0.0,-0.37593984962406,-0.7114285714285715,0.33333333333333326,0.33333333333333326,-0.1428571428571429,-1.0,-0.4035087719298246,1.0,1.0,-0.791044776119403,1.0,-1.0,-0.8049999999999999,-1.0,-1.0
0.0,-0.5639097744360901,-0.64,0.33333333333333326,0.33333333333333326,-0.8571428571428572,-1.0,-0.8947368421052632,1.0,1.0,-0.7611940298507462,1.0,-1.0,-0.856,-0.99986,-1.0
0.0,-0.41593984962406005,-0.7739285714285714,0.33333333333333326,0.33333333333333326,0.857142857142857,0.5555555555555554,-0.7778947368421053,1.0,1.0,-0.9104477611940298,1.0,-1.0,-0.62,-1.0,-1.0
0.0,0.0351879699248121,-0.4553571428571429,-0.33333333333333337,-1.0,0.7142857142857142,-0.33333333333333337,0.08771929824561386,1.0,1.0,-0.6417910447761195,-1.0,-1.0,-1.0,-0.9842,-1.0
0.0,-0.5840601503759398,-0.8542857142857143,0.33333333333333326,0.33333333333333326,-1.0,0.5555555555555554,-0.8596491228070176,1.0,1.0,-0.9104477611940298,1.0,-1.0,-0.63,-0.9888,-1.0
0.0,-0.7344360902255639,-0.2828571428571429,-0.33333333333333337,-1.0,0.857142857142857,0.5555555555555554,-0.9971929824561403,1.0,1.0,-0.7313432835820896,-1.0,-1.0,-0.94,-0.99208,-1.0
-1.0,-0.6893233082706767,-0.9642857142857143,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.9122807017543859,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-1.0,-0.98644,-1.0
-1.0,-0.17052631578947364,-0.9285714285714286,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-0.8421052631578947,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.994,-1.0
0.0,-0.6667669172932331,-0.8035714285714286,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.8421052631578947,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-0.8159852289512556,-0.988,-1.0
-1.0,-0.7894736842105263,-0.2678571428571429,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.9501754385964912,1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.951,-1.0,-1.0
0.0,-0.3209022556390977,-0.8482142857142857,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5555555555555554,-0.9940350877192983,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.95,-0.97626,-1.0
-1.0,-0.3482706766917292,-0.1428571428571429,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.01754385964912286,1.0,1.0,-0.7611940298507462,-1.0,-1.0,-1.0,-0.8682,-1.0
-1.0,0.7392481203007517,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.8159852289512556,-1.0,-1.0
0.0,-0.5512781954887217,-0.3332142857142857,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.6024561403508772,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-0.619,-0.99664,-1.0
0.0,-0.35578947368421043,-0.8214285714285714,-0.33333333333333337,-1.0,0.1428571428571428,0.5555555555555554,-0.6842105263157895,1.0,1.0,-0.791044776119403,-1.0,-1.0,-0.85,-0.9746,-1.0
0.0,-0.2255639097744362,-0.6964285714285714,-0.33333333333333337,-1.0,-0.8571428571428572,-1.0,-0.543859649122807,1.0,1.0,-0.5223880597014925,-1.0,-1.0,-0.883,-0.9758,-1.0
0.0,-0.23067669172932326,-0.5803571428571429,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.29824561403508776,1.0,1.0,-0.582089552238806,1.0,-1.0,-0.601,-1.0,-1.0
0.0,-0.6818045112781955,-0.5267857142857143,0.33333333333333326,0.33333333333333326,-0.5714285714285714,0.5555555555555554,-0.6140350877192983,1.0,-1.0,-1.0,1.0,1.0,-0.9,-1.0,-1.0
0.0,0.3933834586466165,0.03571428571428559,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,0.26315789473684204,1.0,1.0,-0.5522388059701493,1.0,-1.0,-1.0,-0.98,-1.0
0.0,-0.7193984962406015,-0.1785714285714286,-0.33333333333333337,-1.0,-0.1428571428571429,0.5555555555555554,-0.7543859649122807,1.0,1.0,-0.7313432835820896,-1.0,-1.0,-0.944,-0.98516,-1.0
0.0,-0.6114285714285713,-0.8064285714285715,0.33333333333333326,0.33333333333333326,-0.7142857142857143,0.5555555555555554,-0.631578947368421,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.789,-1.0,-1.0
0.0,0.0351879699248121,-0.75,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.7543859649122807,1.0,-1.0,-1.0,-1.0,1.0,-0.77,-1.0,-1.0
0.0,-0.17533834586466157,-0.7114285714285715,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.5087719298245614,1.0,1.0,-0.7611940298507462,-1.0,-1.0,-0.6799999999999999,-1.0,-1.0
0.0,0.2682706766917293,-0.1785714285714286,-0.33333333333333337,-1.0,-0.2857142857142858,-0.5555555555555556,-0.6491228070175439,1.0,1.0,-0.8507462686567164,-1.0,-1.0,-1.0,-0.82298,-1.0
0.0,0.2081203007518797,-0.3125,-0.33333333333333337,-1.0,-0.4285714285714286,0.5555555555555554,-0.3919298245614036,1.0,1.0,-0.8507462686567164,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-0.8445112781954887,-0.3392857142857143,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.9298245614035088,1.0,1.0,-0.8805970149253731,1.0,-1.0,-0.92,-0.99,-1.0
-1.0,0.0926315789473684,-0.10428571428571443,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.8392982456140351,1.0,1.0,-0.9104477611940298,1.0,-1.0,-0.844,-1.0,-1.0
0.0,0.5539849624060151,-0.2142857142857143,-0.33333333333333337,-1.0,-0.4285714285714286,0.7777777777777777,0.4035087719298245,1.0,1.0,-0.791044776119403,1.0,-1.0,-0.978,-1.0,-1.0
-1.0,-0.8848120300751879,-0.3571428571428572,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9035087719298246,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-0.847218045112782,-0.3185714285714286,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9940350877192983,1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,-1.0
-1.0,-0.27819548872180455,-0.6071428571428572,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.9912280701754386,1.0,-1.0,-1.0,1.0,-1.0,-0.772,-1.0,-1.0
0.0,-0.7142857142857142,-0.7142857142857143,-0.33333333333333337,-1.0,-0.8571428571428572,-1.0,-0.9824561403508771,1.0,-1.0,-1.0,1.0,-1.0,-0.84,-1.0,-1.0
0.0,-0.8697744360902255,-0.6071428571428572,-0.33333333333333337,-1.0,0.1428571428571428,0.5555555555555554,-0.9649122807017544,1.0,-1.0,-1.0,-1.0,-1.0,-0.92,-1.0,-1.0
-1.0,-0.7368421052631579,-0.3957142857142857,0.33333333333333326,0.33333333333333326,0.857142857142857,0.5555555555555554,-0.8273684210526315,-1.0,-1.0,-1.0,-1.0,-1.0,-0.836,-1.0,-1.0
0.0,-0.821954887218045,-0.9732142857142857,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.8596491228070176,1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.92,-1.0,-1.0
0.0,-0.7494736842105263,-0.2142857142857143,-0.33333333333333337,-1.0,-0.7142857142857143,0.5555555555555554,-0.9533333333333334,1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,-1.0
0.0,-0.6565413533834585,-0.75,-0.33333333333333337,-1.0,-0.7142857142857143,0.5555555555555554,-0.956140350877193,1.0,1.0,-0.791044776119403,-1.0,-1.0,-1.0,-0.85882,-1.0
-1.0,0.01263157894736855,-0.7857142857142857,-0.33333333333333337,-1.0,0.857142857142857,0.5555555555555554,-0.026315789473684292,1.0,1.0,-0.9402985074626866,1.0,-1.0,-0.481,-0.96592,-1.0
0.0,-0.40601503759398505,-0.875,-0.33333333333333337,-1.0,0.857142857142857,-0.33333333333333337,-0.6842105263157895,1.0,1.0,-0.8805970149253731,1.0,-1.0,-0.747,-0.98286,-1.0
0.0,-0.5813533834586465,-0.017857142857142905,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.5964912280701755,1.0,-1.0,-1.0,1.0,-1.0,-0.513,-0.99,-1.0
-1.0,0.34345864661654146,0.5,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-0.29824561403508776,1.0,1.0,-0.6119402985074627,-1.0,-1.0,-1.0,-0.866,-1.0
-1.0,-0.7918796992481202,-0.8689285714285715,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.8536842105263158,1.0,1.0,-0.8507462686567164,-1.0,-1.0,-0.78,-0.94994,-1.0
0.0,-0.6264661654135337,-0.9821428571428571,-0.33333333333333337,-1.0,-0.1428571428571429,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
0.0,-0.77203007518797,-0.4642857142857143,-0.33333333333333337,-1.0,-1.0,0.5555555555555554,-0.9007017543859649,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.92,-0.804,-1.0
0.0,-0.12541353383458653,-0.6696428571428572,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.6785964912280702,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
0.0,-0.265563909774436,-0.2767857142857143,-0.33333333333333337,-1.0,0.857142857142857,0.5555555555555554,-0.8245614035087719,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-0.48,-0.99608,-1.0
0.0,-0.7969924812030075,-0.2857142857142858,0.33333333333333326,0.33333333333333326,-0.8571428571428572,0.5555555555555554,-0.8245614035087719,1.0,-1.0,-1.0,-1.0,1.0,-0.96,-1.0,-1.0
0.0,0.03759398496240607,0.7917857142857143,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.8771929824561404,1.0,1.0,-0.9104477611940298,-1.0,-1.0,-0.88,-0.99972,-1.0
0.0,-0.5615037593984963,-0.6428571428571429,-0.33333333333333337,-1.0,0.7142857142857142,0.5555555555555554,-0.22807017543859653,1.0,-1.0,-1.0,1.0,-1.0,-0.9299999999999999,-1.0,-1.0
-1.0,-0.849624060150376,-0.4642857142857143,-0.33333333333333337,-1.0,0.4285714285714284,0.5555555555555554,-0.8098245614035088,1.0,1.0,-0.8507462686567164,-1.0,-1.0,-0.8159852289512556,-0.46548,-1.0
0.0,-0.8571428571428571,-0.8571428571428572,-0.33333333333333337,-1.0,-0.1428571428571429,0.5555555555555554,-0.8947368421052632,1.0,1.0,-0.9402985074626866,-1.0,-1.0,-0.88,-0.994,-1.0
0.0,-0.41593984962406005,-0.7828571428571429,0.33333333333333326,0.33333333333333326,-0.8571428571428572,-0.33333333333333337,-0.8568421052631578,1.0,1.0,-0.9701492537313433,1.0,-1.0,-0.8200000000000001,-0.6394599999999999,-1.0
0.0,-0.06015037593984962,-0.3928571428571429,-0.33333333333333337,-1.0,-0.7142857142857143,-0.33333333333333337,-0.01754385964912286,1.0,1.0,-0.9701492537313433,1.0,-1.0,-0.912,-0.96,-1.0
-1.0,-0.821954887218045,-0.985,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.9796491228070175,1.0,1.0,-0.6716417910447761,-1.0,-1.0,-0.92,-0.99802,-1.0
1.0,-0.6766917293233082,-0.0892857142857143,-0.33333333333333337,-1.0,-0.8571428571428572,-1.0,-0.6666666666666667,1.0,1.0,-0.9402985074626866,-1.0,-1.0,-0.927,-0.99112,-1.0
0.0,-0.7569924812030076,-0.2142857142857143,-0.33333333333333337,-1.0,0.857142857142857,0.5555555555555554,-0.9796491228070175,1.0,1.0,-0.8208955223880597,-1.0,-1.0,-0.879,-1.0,-1.0
0.0,-0.20300751879699241,0.5357142857142856,-0.33333333333333337,-1.0,-0.4285714285714286,0.7777777777777777,0.4035087719298245,1.0,1.0,-0.6716417910447761,-1.0,-1.0,-1.0,-0.976,-1.0
0.0,-0.1678195488721803,-0.6428571428571429,-0.33333333333333337,-1.0,0.4285714285714284,-0.33333333333333337,-0.6491228070175439,1.0,1.0,-0.8208955223880597,1.0,-1.0,-0.53,-1.0,-1.0
-1.0,-0.8772932330827068,-0.2142857142857143,-0.33333333333333337,-1.0,0.857142857142857,-0.33333333333333337,-0.9298245614035088,1.0,1.0,-0.6716417910447761,-1.0,-1.0,-1.0,-0.94,-1.0
0.0,-0.7166917293233082,-0.2053571428571429,-0.33333333333333337,-1.0,0.857142857142857,-0.33333333333333337,-0.967719298245614,1.0,1.0,-0.9701492537313433,-1.0,-1.0,-0.9,-1.0,-1.0
0.0,-0.4641151551444984,-0.9553571428571429,-0.33333333333333337,-1.0,0.1428571428571428,0.5555555555555554,-0.9824561403508771,-1.0,-1.0,-1.0,-1.0,-1.0,-0.62,-0.9598,1.0
0.0,-0.8670676691729322,-0.2678571428571429,-0.33333333333333337,-1.0,-0.8571428571428572,-0.33333333333333337,-0.923859649122807,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6799999999999999,-0.99974,1.0
0.0,-0.8120300751879699,-0.21107142857142858,-0.33333333333333337,-1.0,-0.8571428571428572,0.5555555555555554,-0.8596491228070176,-1.0,-1.0,-1.0,1.0,-1.0,-0.864,-1.0,1.0
0.0,-0.8120300751879699,-1.0,-0.33333333333333337,-1.0,-0.5714285714285714,0.5555555555555554,-0.9649122807017544,-1.0,-1.0,-1.0,-1.0,-1.0,-0.856,-1.0,1.0
